2016-02-13 22:52:31 INFO  SimpleDataGson:28 - -------Round 1
2016-02-13 22:57:19 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1160014858
2016-02-13 22:57:19 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:57:20 INFO  SimpleDataGson:28 - -------Round 40
2016-02-13 22:57:22 INFO  SimpleDataGson:53 - Json Generation Time(ms):: 1246414616
2016-02-13 22:57:22 INFO  SimpleDataGson:30 - Size of Simple content Gson :: 101 MB
2016-02-13 22:57:22 INFO  SimpleDataGson:31 - --------------------------------------------------------------------------
2016-02-13 22:57:24 INFO  SimpleDataGson:63 - Generating Map from json Time(ms):: 1537631387
2016-02-13 22:57:24 INFO  SimpleDataGson:64 - --------------------------------------------------------------------------
2016-02-13 22:57:26 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1195739421
2016-02-13 22:57:26 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:57:27 INFO  SimpleDataGson:28 - -------Round 41
2016-02-13 22:57:29 INFO  SimpleDataGson:53 - Json Generation Time(ms):: 1177802928
2016-02-13 22:57:29 INFO  SimpleDataGson:30 - Size of Simple content Gson :: 101 MB
2016-02-13 22:57:29 INFO  SimpleDataGson:31 - --------------------------------------------------------------------------
2016-02-13 22:57:31 INFO  SimpleDataGson:63 - Generating Map from json Time(ms):: 1622097675
2016-02-13 22:57:31 INFO  SimpleDataGson:64 - --------------------------------------------------------------------------
2016-02-13 22:57:34 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1579197410
2016-02-13 22:57:34 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:57:35 INFO  SimpleDataGson:28 - -------Round 42
2016-02-13 22:57:38 INFO  SimpleDataGson:53 - Json Generation Time(ms):: 1561412498
2016-02-13 22:57:38 INFO  SimpleDataGson:30 - Size of Simple content Gson :: 101 MB
2016-02-13 22:57:38 INFO  SimpleDataGson:31 - --------------------------------------------------------------------------
2016-02-13 22:57:40 INFO  SimpleDataGson:63 - Generating Map from json Time(ms):: 2263416744
2016-02-13 22:57:40 INFO  SimpleDataGson:64 - --------------------------------------------------------------------------
2016-02-13 22:57:43 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1524538828
2016-02-13 22:57:43 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:57:44 INFO  SimpleDataGson:28 - -------Round 43
2016-02-13 22:57:46 INFO  SimpleDataGson:53 - Json Generation Time(ms):: 1210692026
2016-02-13 22:57:46 INFO  SimpleDataGson:30 - Size of Simple content Gson :: 101 MB
2016-02-13 22:57:46 INFO  SimpleDataGson:31 - --------------------------------------------------------------------------
2016-02-13 22:57:48 INFO  SimpleDataGson:63 - Generating Map from json Time(ms):: 1532155857
2016-02-13 22:57:48 INFO  SimpleDataGson:64 - --------------------------------------------------------------------------
2016-02-13 22:57:50 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1145853325
2016-02-13 22:57:50 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:57:51 INFO  SimpleDataGson:28 - -------Round 44
2016-02-13 22:57:53 INFO  SimpleDataGson:53 - Json Generation Time(ms):: 1238135991
2016-02-13 22:57:54 INFO  SimpleDataGson:30 - Size of Simple content Gson :: 101 MB
2016-02-13 22:57:54 INFO  SimpleDataGson:31 - --------------------------------------------------------------------------
2016-02-13 22:57:55 INFO  SimpleDataGson:63 - Generating Map from json Time(ms):: 1515745453
2016-02-13 22:57:55 INFO  SimpleDataGson:64 - --------------------------------------------------------------------------
2016-02-13 22:57:57 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1289585678
2016-02-13 22:57:57 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:57:58 INFO  SimpleDataGson:28 - -------Round 45
2016-02-13 22:58:01 INFO  SimpleDataGson:53 - Json Generation Time(ms):: 1255531683
2016-02-13 22:58:01 INFO  SimpleDataGson:30 - Size of Simple content Gson :: 101 MB
2016-02-13 22:58:01 INFO  SimpleDataGson:31 - --------------------------------------------------------------------------
2016-02-13 22:58:03 INFO  SimpleDataGson:63 - Generating Map from json Time(ms):: 1723848336
2016-02-13 22:58:03 INFO  SimpleDataGson:64 - --------------------------------------------------------------------------
2016-02-13 22:58:05 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1152875078
2016-02-13 22:58:05 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:58:06 INFO  SimpleDataGson:28 - -------Round 46
2016-02-13 22:58:08 INFO  SimpleDataGson:53 - Json Generation Time(ms):: 1184311903
2016-02-13 22:58:08 INFO  SimpleDataGson:30 - Size of Simple content Gson :: 101 MB
2016-02-13 22:58:08 INFO  SimpleDataGson:31 - --------------------------------------------------------------------------
2016-02-13 22:58:10 INFO  SimpleDataGson:63 - Generating Map from json Time(ms):: 1442687734
2016-02-13 22:58:10 INFO  SimpleDataGson:64 - --------------------------------------------------------------------------
2016-02-13 22:58:12 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1166037112
2016-02-13 22:58:12 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:58:13 INFO  SimpleDataGson:28 - -------Round 47
2016-02-13 22:58:15 INFO  SimpleDataGson:53 - Json Generation Time(ms):: 1182361066
2016-02-13 22:58:15 INFO  SimpleDataGson:30 - Size of Simple content Gson :: 101 MB
2016-02-13 22:58:15 INFO  SimpleDataGson:31 - --------------------------------------------------------------------------
2016-02-13 22:58:17 INFO  SimpleDataGson:63 - Generating Map from json Time(ms):: 1538499040
2016-02-13 22:58:17 INFO  SimpleDataGson:64 - --------------------------------------------------------------------------
2016-02-13 22:58:19 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1152594808
2016-02-13 22:58:19 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:58:20 INFO  SimpleDataGson:28 - -------Round 48
2016-02-13 22:58:22 INFO  SimpleDataGson:53 - Json Generation Time(ms):: 1189790196
2016-02-13 22:58:22 INFO  SimpleDataGson:30 - Size of Simple content Gson :: 101 MB
2016-02-13 22:58:22 INFO  SimpleDataGson:31 - --------------------------------------------------------------------------
2016-02-13 22:58:24 INFO  SimpleDataGson:63 - Generating Map from json Time(ms):: 1436873118
2016-02-13 22:58:24 INFO  SimpleDataGson:64 - --------------------------------------------------------------------------
2016-02-13 22:58:26 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1165948689
2016-02-13 22:58:26 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:58:27 INFO  SimpleDataGson:28 - -------Round 49
2016-02-13 22:58:29 INFO  SimpleDataGson:53 - Json Generation Time(ms):: 1187428428
2016-02-13 22:58:29 INFO  SimpleDataGson:30 - Size of Simple content Gson :: 101 MB
2016-02-13 22:58:29 INFO  SimpleDataGson:31 - --------------------------------------------------------------------------
2016-02-13 22:58:31 INFO  SimpleDataGson:63 - Generating Map from json Time(ms):: 1504368068
2016-02-13 22:58:31 INFO  SimpleDataGson:64 - --------------------------------------------------------------------------
2016-02-13 22:58:33 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1247714122
2016-02-13 22:58:33 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:58:34 INFO  SimpleDataGson:28 - -------Round 50
2016-02-13 22:58:36 INFO  SimpleDataGson:53 - Json Generation Time(ms):: 1186676830
2016-02-13 22:58:37 INFO  SimpleDataGson:30 - Size of Simple content Gson :: 101 MB
2016-02-13 22:58:37 INFO  SimpleDataGson:31 - --------------------------------------------------------------------------
2016-02-13 22:58:38 INFO  SimpleDataGson:63 - Generating Map from json Time(ms):: 1520818736
2016-02-13 22:58:38 INFO  SimpleDataGson:64 - --------------------------------------------------------------------------
2016-02-13 22:58:40 INFO  SimpleDataGson:76 - Generating Actual Object from json Time(ms):: 1243656521
2016-02-13 22:58:40 INFO  SimpleDataGson:77 - --------------------------------------------------------------------------
2016-02-13 22:58:41 INFO  SimpleDataGson:39 - --------------------------------------------------------------------------
2016-02-13 22:58:41 INFO  SimpleDataGson:40 - Average Time to Generate JSON : 1262428946
2016-02-13 22:58:41 INFO  SimpleDataGson:41 - Average Time to Parse JSON To Map : 1555408963
2016-02-13 22:58:41 INFO  SimpleDataGson:42 - Average Time to Parse JSON To Actual Object : 1201992893
2016-02-13 22:58:41 INFO  SimpleDataGson:43 - --------------------------------------------------------------------------
2016-02-13 22:59:20 INFO  SimpleDataJackson:31 - -------Round 1
2016-02-13 22:59:23 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 1994045248
2016-02-13 22:59:23 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 22:59:23 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 22:59:28 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 4419702826
2016-02-13 22:59:28 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 22:59:30 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 871548287
2016-02-13 22:59:31 INFO  SimpleDataJackson:31 - -------Round 2
2016-02-13 22:59:33 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 450226605
2016-02-13 22:59:33 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 22:59:33 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 22:59:37 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 4073340752
2016-02-13 22:59:37 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 22:59:39 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 807173018
2016-02-13 22:59:40 INFO  SimpleDataJackson:31 - -------Round 3
2016-02-13 22:59:42 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 441634946
2016-02-13 22:59:42 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 22:59:42 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 22:59:43 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1366655996
2016-02-13 22:59:43 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 22:59:46 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 994427363
2016-02-13 22:59:47 INFO  SimpleDataJackson:31 - -------Round 4
2016-02-13 22:59:48 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 513586979
2016-02-13 22:59:49 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 22:59:49 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 22:59:50 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1715857087
2016-02-13 22:59:50 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 22:59:53 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 952180402
2016-02-13 22:59:54 INFO  SimpleDataJackson:31 - -------Round 5
2016-02-13 22:59:56 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 532706528
2016-02-13 22:59:56 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 22:59:56 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 22:59:57 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1361951011
2016-02-13 22:59:57 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:00:00 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 814924656
2016-02-13 23:00:01 INFO  SimpleDataJackson:31 - -------Round 6
2016-02-13 23:00:02 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 438322627
2016-02-13 23:00:02 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:00:02 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:00:04 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1357691696
2016-02-13 23:00:04 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:00:06 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 787639774
2016-02-13 23:00:07 INFO  SimpleDataJackson:31 - -------Round 7
2016-02-13 23:00:08 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 438668425
2016-02-13 23:00:08 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:00:08 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:00:10 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1374237103
2016-02-13 23:00:10 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:00:12 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 807600529
2016-02-13 23:00:13 INFO  SimpleDataJackson:31 - -------Round 8
2016-02-13 23:00:14 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 457305594
2016-02-13 23:00:14 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:00:14 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:00:16 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1384583805
2016-02-13 23:00:16 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:00:18 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 810993376
2016-02-13 23:00:19 INFO  SimpleDataJackson:31 - -------Round 9
2016-02-13 23:00:20 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 440303465
2016-02-13 23:00:21 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:00:21 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:00:22 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1378739583
2016-02-13 23:00:22 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:00:24 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 785994471
2016-02-13 23:00:25 INFO  SimpleDataJackson:31 - -------Round 10
2016-02-13 23:00:26 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 442248382
2016-02-13 23:00:27 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:00:27 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:00:28 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1338413458
2016-02-13 23:00:28 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:00:30 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 783347301
2016-02-13 23:00:31 INFO  SimpleDataJackson:31 - -------Round 11
2016-02-13 23:00:33 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 444837129
2016-02-13 23:00:33 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:00:33 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:00:34 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1337033424
2016-02-13 23:00:34 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:00:36 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 779409704
2016-02-13 23:00:37 INFO  SimpleDataJackson:31 - -------Round 12
2016-02-13 23:00:39 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 444052373
2016-02-13 23:00:39 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:00:39 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:00:40 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1352965001
2016-02-13 23:00:40 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:00:42 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 781962924
2016-02-13 23:00:43 INFO  SimpleDataJackson:31 - -------Round 13
2016-02-13 23:00:45 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 440353993
2016-02-13 23:00:45 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:00:45 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:00:46 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1368178532
2016-02-13 23:00:46 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:00:49 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 1065239369
2016-02-13 23:00:50 INFO  SimpleDataJackson:31 - -------Round 14
2016-02-13 23:00:52 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 615157241
2016-02-13 23:00:52 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:00:52 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:00:54 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1728276604
2016-02-13 23:00:54 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:00:56 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 998166402
2016-02-13 23:00:57 INFO  SimpleDataJackson:31 - -------Round 15
2016-02-13 23:00:59 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 539145239
2016-02-13 23:00:59 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:00:59 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:01:01 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1374288420
2016-02-13 23:01:01 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:01:03 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 780897109
2016-02-13 23:01:04 INFO  SimpleDataJackson:31 - -------Round 16
2016-02-13 23:01:05 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 435791118
2016-02-13 23:01:06 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:01:06 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:01:07 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1343672272
2016-02-13 23:01:07 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:01:09 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 792992933
2016-02-13 23:01:10 INFO  SimpleDataJackson:31 - -------Round 17
2016-02-13 23:01:11 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 438859483
2016-02-13 23:01:12 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:01:12 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:01:13 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1382370461
2016-02-13 23:01:13 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:01:16 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 951572098
2016-02-13 23:01:16 INFO  SimpleDataJackson:31 - -------Round 18
2016-02-13 23:01:18 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 433854491
2016-02-13 23:01:18 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:01:18 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:01:19 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1358839224
2016-02-13 23:01:19 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:01:22 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 782784392
2016-02-13 23:01:23 INFO  SimpleDataJackson:31 - -------Round 19
2016-02-13 23:01:24 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 435710984
2016-02-13 23:01:24 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:01:24 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:01:26 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1349415440
2016-02-13 23:01:26 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:01:28 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 982777208
2016-02-13 23:01:29 INFO  SimpleDataJackson:31 - -------Round 20
2016-02-13 23:01:31 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 505858237
2016-02-13 23:01:31 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:01:31 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:01:33 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1726464717
2016-02-13 23:01:33 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:01:35 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 984660544
2016-02-13 23:01:37 INFO  SimpleDataJackson:31 - -------Round 21
2016-02-13 23:01:38 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 614672493
2016-02-13 23:01:39 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:01:39 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:01:41 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1369641858
2016-02-13 23:01:41 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:01:43 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 787754251
2016-02-13 23:01:44 INFO  SimpleDataJackson:31 - -------Round 22
2016-02-13 23:01:45 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 433494877
2016-02-13 23:01:46 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:01:46 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:01:47 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1349406755
2016-02-13 23:01:47 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:01:49 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 797948581
2016-02-13 23:01:50 INFO  SimpleDataJackson:31 - -------Round 23
2016-02-13 23:01:51 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 432709726
2016-02-13 23:01:52 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:01:52 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:01:53 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1356035734
2016-02-13 23:01:53 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:01:55 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 808091594
2016-02-13 23:01:56 INFO  SimpleDataJackson:31 - -------Round 24
2016-02-13 23:01:58 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 435182418
2016-02-13 23:01:58 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:01:58 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:01:59 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1364351859
2016-02-13 23:01:59 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:02:01 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 788939675
2016-02-13 23:02:02 INFO  SimpleDataJackson:31 - -------Round 25
2016-02-13 23:02:04 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 439961220
2016-02-13 23:02:04 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:02:04 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:02:05 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1352715915
2016-02-13 23:02:06 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:02:08 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 792822008
2016-02-13 23:02:09 INFO  SimpleDataJackson:31 - -------Round 26
2016-02-13 23:02:10 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 443481964
2016-02-13 23:02:10 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:02:10 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:02:12 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1324584302
2016-02-13 23:02:12 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:02:14 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 779368255
2016-02-13 23:02:15 INFO  SimpleDataJackson:31 - -------Round 27
2016-02-13 23:02:16 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 470963035
2016-02-13 23:02:17 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:02:17 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:02:18 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1342280001
2016-02-13 23:02:18 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:02:20 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 831557303
2016-02-13 23:02:21 INFO  SimpleDataJackson:31 - -------Round 28
2016-02-13 23:02:22 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 439997932
2016-02-13 23:02:23 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:02:23 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:02:24 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1353183690
2016-02-13 23:02:24 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:02:26 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 807440262
2016-02-13 23:02:27 INFO  SimpleDataJackson:31 - -------Round 29
2016-02-13 23:02:29 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 442765105
2016-02-13 23:02:29 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:02:29 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:02:30 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1384797757
2016-02-13 23:02:30 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
2016-02-13 23:02:32 INFO  SimpleDataJackson:81 - Generating Actual Object from json Time(ms):: 796111036
2016-02-13 23:02:33 INFO  SimpleDataJackson:31 - -------Round 30
2016-02-13 23:02:35 INFO  SimpleDataJackson:58 - Json Generation Time(ms):: 446163873
2016-02-13 23:02:35 INFO  SimpleDataJackson:33 - Size of Simple content Jackson :: 101 MB
2016-02-13 23:02:35 INFO  SimpleDataJackson:34 - --------------------------------------------------------------------------
2016-02-13 23:02:36 INFO  SimpleDataJackson:68 - Generating Map from json Time(ms):: 1362167727
2016-02-13 23:02:36 INFO  SimpleDataJackson:69 - --------------------------------------------------------------------------
